Counter,Date,Time,LatitudeSensor1,LongitudeSensor1,MagSensor1,Signal1,Track,LocationSource,Hdop,FixQuality, SatellitesUsed, Altitude,HeightOverEllipsoid,SpeedOverGround,MagneticVariation,VariationDirection,ModeIndicator,GgaSentence,RmcSentence,EventCode,EventInfo,EventText,EventData,,,,,,,,,,,,,,,,,,,,,,
35562,7/6/2022,00:12.0,43.9889755,-112.3130402,52902.086,1470,254.9,G,0.6,2,19,1569.14,-17,1.9,0, ,D,'$GPGGA,170012,4359.33853,N,11218.78241,W,2,19,0.6,1569.14,M,-17,M,,*65','$GPRMC,170012,A,4359.33853,N,11218.78241,W,1.9,254.9,60722,,,D*79'
35563,7/6/2022,00:12.1,43.98897558,-112.3130415,52901.045,1470,254.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35564,7/6/2022,00:12.2,43.98897567,-112.3130429,52904.083,1470,253.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35565,7/6/2022,00:12.3,43.98897575,-112.3130442,52903.27,1458,252.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35566,7/6/2022,00:12.4,43.98897583,-112.3130456,52900.459,1462,252.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35567,7/6/2022,00:12.5,43.98897592,-112.3130469,52898.151,1462,251.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35568,7/6/2022,00:12.6,43.988976,-112.3130483,52894.455,1460,250.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35569,7/6/2022,00:12.7,43.98897608,-112.3130496,52889.839,1475,250.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35570,7/6/2022,00:12.8,43.98897617,-112.313051,52884.636,1477,249.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35571,7/6/2022,00:12.9,43.98897625,-112.3130523,52879.543,1475,248.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35572,7/6/2022,00:13.0,43.98897633,-112.3130537,52878.765,1472,248.2,G,0.6,2,19,1569.48,-17,1.8,0, ,D,'$GPGGA,170013,4359.33858,N,11218.78322,W,2,19,0.6,1569.48,M,-17,M,,*62','$GPRMC,170013,A,4359.33858,N,11218.78322,W,1.8,248.2,60722,,,D*70'
35573,7/6/2022,00:13.1,43.9889756,-112.313055,52879.134,1470,246.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35574,7/6/2022,00:13.2,43.98897487,-112.3130562,52883.034,1472,245.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35575,7/6/2022,00:13.3,43.98897413,-112.3130575,52888.846,1440,243.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35576,7/6/2022,00:13.4,43.9889734,-112.3130588,52889.815,1436,242.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35577,7/6/2022,00:13.5,43.98897267,-112.3130601,52893.152,1440,240.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35578,7/6/2022,00:13.6,43.98897193,-112.3130614,52895.687,1440,239.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35579,7/6/2022,00:13.7,43.9889712,-112.3130627,52896.297,1450,237.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35580,7/6/2022,00:13.8,43.98897047,-112.3130639,52896.046,1460,236.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35581,7/6/2022,00:13.9,43.98896973,-112.3130652,52895.747,1470,234.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35582,7/6/2022,00:14.0,43.988969,-112.3130665,52896.656,1475,233.2,G,0.6,2,19,1569.67,-17,1.9,0, ,D,'$GPGGA,170014,4359.33814,N,11218.78399,W,2,19,0.6,1569.67,M,-17,M,,*60','$GPRMC,170014,A,4359.33814,N,11218.78399,W,1.9,233.2,60722,,,D*72'
35583,7/6/2022,00:14.1,43.98896878,-112.3130677,52897.039,1477,236.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35584,7/6/2022,00:14.2,43.98896857,-112.313069,52900.04,1479,239.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35585,7/6/2022,00:14.3,43.98896835,-112.3130702,52902.971,1475,242.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35586,7/6/2022,00:14.4,43.98896813,-112.3130714,52906.582,1475,245.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35587,7/6/2022,00:14.5,43.98896792,-112.3130727,52913.041,1448,249,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35588,7/6/2022,00:14.6,43.9889677,-112.3130739,52916.844,1448,252.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35589,7/6/2022,00:14.7,43.98896748,-112.3130751,52922.416,1448,255.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35590,7/6/2022,00:14.8,43.98896727,-112.3130764,52927.489,1448,258.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35591,7/6/2022,00:14.9,43.98896705,-112.3130776,52931.794,1445,261.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35592,7/6/2022,00:15.0,43.98896683,-112.3130788,52935.213,1445,264.7,G,0.6,2,19,1570.1,-17,1.4,0, ,D,'$GPGGA,170015,4359.33801,N,11218.78473,W,2,19,0.6,1570.1,M,-17,M,,*6E','$GPRMC,170015,A,4359.33801,N,11218.78473,W,1.4,264.7,60722,,,D*7E'
35593,7/6/2022,00:15.1,43.98896667,-112.3130795,52937.784,1458,266.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35594,7/6/2022,00:15.2,43.9889665,-112.3130801,52939.435,1470,268.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35595,7/6/2022,00:15.3,43.98896633,-112.3130808,52942.116,1460,271,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35596,7/6/2022,00:15.4,43.98896617,-112.3130814,52942.916,1455,273.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35597,7/6/2022,00:15.5,43.988966,-112.3130821,52944.554,1448,275.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35598,7/6/2022,00:15.6,43.98896583,-112.3130827,52946.804,1445,277.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35599,7/6/2022,00:15.7,43.98896567,-112.3130834,52951.913,1438,279.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35600,7/6/2022,00:15.8,43.9889655,-112.313084,52957.409,1399,281.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35601,7/6/2022,00:15.9,43.98896533,-112.3130847,52959.947,1418,283.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35602,7/6/2022,00:16.0,43.98896517,-112.3130853,52963.245,1426,285.6,G,0.6,2,19,1570.47,-17,1.7,0, ,D,'$GPGGA,170016,4359.33791,N,11218.78512,W,2,19,0.6,1570.47,M,-17,M,,*6F','$GPRMC,170016,A,4359.33791,N,11218.78512,W,1.7,285.6,60722,,,D*70'
35603,7/6/2022,00:16.1,43.98896537,-112.3130865,52964.897,1443,286.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35604,7/6/2022,00:16.2,43.98896557,-112.3130876,52967.699,1458,288.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35605,7/6/2022,00:16.3,43.98896577,-112.3130888,52970.862,1470,289.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35606,7/6/2022,00:16.4,43.98896597,-112.3130899,52974.614,1470,290.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35607,7/6/2022,00:16.5,43.98896617,-112.3130911,52976.57,1470,292.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35608,7/6/2022,00:16.6,43.98896637,-112.3130922,52978.063,1475,293.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35609,7/6/2022,00:16.7,43.98896657,-112.3130934,52980.53,1472,294.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35610,7/6/2022,00:16.8,43.98896677,-112.3130945,52984.378,1470,296.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35611,7/6/2022,00:16.9,43.98896697,-112.3130957,52988.739,1443,297.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35612,7/6/2022,00:17.0,43.98896717,-112.3130968,52991.899,1438,298.8,G,0.6,2,19,1570.4,-17,1.7,0, ,D,'$GPGGA,170017,4359.33803,N,11218.78581,W,2,19,0.6,1570.4,M,-17,M,,*67','$GPRMC,170017,A,4359.33803,N,11218.78581,W,1.7,298.8,60722,,,D*7D'
35613,7/6/2022,00:17.1,43.98896768,-112.3130981,52993.696,1438,295.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35614,7/6/2022,00:17.2,43.9889682,-112.3130993,52992.778,1443,292.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35615,7/6/2022,00:17.3,43.98896872,-112.3131005,52991.157,1440,288.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35616,7/6/2022,00:17.4,43.98896923,-112.3131018,52991.501,1440,285.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35617,7/6/2022,00:17.5,43.98896975,-112.313103,52990.478,1438,282.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35618,7/6/2022,00:17.6,43.98897027,-112.3131042,52987.189,1453,279.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35619,7/6/2022,00:17.7,43.98897078,-112.3131055,52981.464,1465,275.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35620,7/6/2022,00:17.8,43.9889713,-112.3131067,52977.895,1475,272.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35621,7/6/2022,00:17.9,43.98897182,-112.3131079,52972.961,1477,269.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35622,7/6/2022,00:18.0,43.98897233,-112.3131092,52968.89,1479,265.9,G,0.6,2,19,1570.36,-17,1.9,0, ,D,'$GPGGA,170018,4359.33834,N,11218.78655,W,2,19,0.6,1570.36,M,-17,M,,*67','$GPRMC,170018,A,4359.33834,N,11218.78655,W,1.9,265.9,60722,,,D*71'
35623,7/6/2022,00:18.1,43.9889722,-112.3131103,52970.494,1482,265.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35624,7/6/2022,00:18.2,43.98897207,-112.3131114,52971.635,1484,265.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35625,7/6/2022,00:18.3,43.98897193,-112.3131126,52972.73,1482,265.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35626,7/6/2022,00:18.4,43.9889718,-112.3131137,52975.556,1467,265.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35627,7/6/2022,00:18.5,43.98897167,-112.3131148,52976.842,1438,264.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35628,7/6/2022,00:18.6,43.98897153,-112.313116,52977.624,1392,264.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35629,7/6/2022,00:18.7,43.9889714,-112.3131171,52974.095,1377,264.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35630,7/6/2022,00:18.8,43.98897127,-112.3131182,52971.811,1375,264.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35631,7/6/2022,00:18.9,43.98897113,-112.3131194,52967.076,1389,264,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35632,7/6/2022,00:19.0,43.988971,-112.3131205,52959.204,1428,263.8,G,0.6,2,19,1570.2,-17,1.5,0, ,D,'$GPGGA,170019,4359.33826,N,11218.78723,W,2,19,0.6,1570.2,M,-17,M,,*62','$GPRMC,170019,A,4359.33826,N,11218.78723,W,1.5,263.8,60722,,,D*78'
35633,7/6/2022,00:19.1,43.98897092,-112.3131214,52953.584,1460,267.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35634,7/6/2022,00:19.2,43.98897083,-112.3131224,52951.85,1455,270.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35635,7/6/2022,00:19.3,43.98897075,-112.3131233,52948.499,1445,273.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35636,7/6/2022,00:19.4,43.98897067,-112.3131242,52943.624,1460,276.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35637,7/6/2022,00:19.5,43.98897058,-112.3131252,52943.381,1458,280.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35638,7/6/2022,00:19.6,43.9889705,-112.3131261,52941.289,1458,283.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35639,7/6/2022,00:19.7,43.98897042,-112.313127,52942.054,1453,286.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35640,7/6/2022,00:19.8,43.98897033,-112.313128,52944.075,1438,290,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35641,7/6/2022,00:19.9,43.98897025,-112.3131289,52941.853,1458,293.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35642,7/6/2022,00:20.0,43.98897017,-112.3131298,52942.461,1467,296.5,G,0.6,2,19,1569.95,-17,2.1,0, ,D,'$GPGGA,170020,4359.33821,N,11218.78779,W,2,19,0.6,1569.95,M,-17,M,,*66','$GPRMC,170020,A,4359.33821,N,11218.78779,W,2.1,296.5,60722,,,D*7A'
35643,7/6/2022,00:20.1,43.98897053,-112.3131308,52939.842,1462,297.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35644,7/6/2022,00:20.2,43.9889709,-112.3131318,52934.139,1462,298.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35645,7/6/2022,00:20.3,43.98897127,-112.3131328,52926.734,1460,299.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35646,7/6/2022,00:20.4,43.98897163,-112.3131338,52920.719,1472,299.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35647,7/6/2022,00:20.5,43.988972,-112.3131348,52916.999,1465,300.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35648,7/6/2022,00:20.6,43.98897237,-112.3131358,52907.79,1467,301.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35649,7/6/2022,00:20.7,43.98897273,-112.3131368,52911.486,1472,302.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35650,7/6/2022,00:20.8,43.9889731,-112.3131378,52916.617,1472,303.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35651,7/6/2022,00:20.9,43.98897347,-112.3131388,52921.137,1477,304.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35652,7/6/2022,00:21.0,43.98897383,-112.3131398,52926.077,1465,305.1,G,0.6,2,19,1570.02,-17,1.7,0, ,D,'$GPGGA,170021,4359.33843,N,11218.78839,W,2,19,0.6,1570.02,M,-17,M,,*6E','$GPRMC,170021,A,4359.33843,N,11218.78839,W,1.7,305.1,60722,,,D*7E'
35653,7/6/2022,00:21.1,43.98897438,-112.3131409,52929.329,1475,302.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35654,7/6/2022,00:21.2,43.98897493,-112.313142,52930.023,1470,300.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35655,7/6/2022,00:21.3,43.98897548,-112.3131431,52927.763,1467,298.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35656,7/6/2022,00:21.4,43.98897603,-112.3131442,52923.577,1465,296.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35657,7/6/2022,00:21.5,43.98897658,-112.3131453,52927.297,1472,293.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35658,7/6/2022,00:21.6,43.98897713,-112.3131463,52927.082,1472,291.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35659,7/6/2022,00:21.7,43.98897768,-112.3131474,52927.271,1470,289.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35660,7/6/2022,00:21.8,43.98897823,-112.3131485,52928.217,1477,287.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35661,7/6/2022,00:21.9,43.98897878,-112.3131496,52926.627,1477,284.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35662,7/6/2022,00:22.0,43.98897933,-112.3131507,52927.704,1465,282.7,G,0.6,2,19,1570.13,-17,2.4,0, ,D,'$GPGGA,170022,4359.33876,N,11218.78904,W,2,19,0.6,1570.13,M,-17,M,,*64','$GPRMC,170022,A,4359.33876,N,11218.78904,W,2.4,282.7,60722,,,D*7C'
35663,7/6/2022,00:22.1,43.98897957,-112.313152,52926.806,1470,281.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35664,7/6/2022,00:22.2,43.9889798,-112.3131534,52926.973,1477,281.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35665,7/6/2022,00:22.3,43.98898003,-112.3131548,52926.412,1475,280.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35666,7/6/2022,00:22.4,43.98898027,-112.3131561,52925.551,1470,279.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35667,7/6/2022,00:22.5,43.9889805,-112.3131575,52924.75,1475,278.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35668,7/6/2022,00:22.6,43.98898073,-112.3131589,52924.689,1470,277.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35669,7/6/2022,00:22.7,43.98898097,-112.3131602,52924.258,1470,277,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35670,7/6/2022,00:22.8,43.9889812,-112.3131616,52925.096,1477,276.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35671,7/6/2022,00:22.9,43.98898143,-112.313163,52924.606,1479,275.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35672,7/6/2022,00:23.0,43.98898167,-112.3131643,52928.816,1467,274.5,G,0.6,2,19,1570.17,-17,2,0, ,D,'$GPGGA,170023,4359.3389,N,11218.78986,W,2,19,0.6,1570.17,M,-17,M,,*63','$GPRMC,170023,A,4359.3389,N,11218.78986,W,2,274.5,60722,,,D*70'
35673,7/6/2022,00:23.1,43.98898193,-112.3131652,52932.45,1460,275.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35674,7/6/2022,00:23.2,43.9889822,-112.313166,52933.838,1467,276,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35675,7/6/2022,00:23.3,43.98898247,-112.3131669,52932.522,1465,276.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35676,7/6/2022,00:23.4,43.98898273,-112.3131677,52932.177,1458,277.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35677,7/6/2022,00:23.5,43.988983,-112.3131686,52931.352,1470,278.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35678,7/6/2022,00:23.6,43.98898327,-112.3131694,52926.83,1467,278.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35679,7/6/2022,00:23.7,43.98898353,-112.3131703,52924.163,1462,279.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35680,7/6/2022,00:23.8,43.9889838,-112.3131711,52923.123,1460,280.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35681,7/6/2022,00:23.9,43.98898407,-112.313172,52922.429,1453,281.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35682,7/6/2022,00:24.0,43.98898433,-112.3131728,52926.675,1443,281.8,G,0.6,2,19,1570.01,-17,1.9,0, ,D,'$GPGGA,170024,4359.33906,N,11218.79037,W,2,19,0.6,1570.01,M,-17,M,,*6F','$GPRMC,170024,A,4359.33906,N,11218.79037,W,1.9,281.8,60722,,,D*76'
35683,7/6/2022,00:24.1,43.98898397,-112.3131746,52925.551,1440,281.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35684,7/6/2022,00:24.2,43.9889836,-112.3131763,52926.518,1445,280.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35685,7/6/2022,00:24.3,43.98898323,-112.313178,52926.83,1436,280.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35686,7/6/2022,00:24.4,43.98898287,-112.3131797,52922.203,1436,280,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35687,7/6/2022,00:24.5,43.9889825,-112.3131814,52921.772,1453,279.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35688,7/6/2022,00:24.6,43.98898213,-112.3131831,52920.108,1455,279.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35689,7/6/2022,00:24.7,43.98898177,-112.3131849,52918.1,1453,278.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35690,7/6/2022,00:24.8,43.9889814,-112.3131866,52915.468,1453,278.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35691,7/6/2022,00:24.9,43.98898103,-112.3131883,52915.098,1450,277.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35692,7/6/2022,00:25.0,43.98898067,-112.31319,52914.619,1458,277.3,G,0.6,2,19,1569.79,-17,2.1,0, ,D,'$GPGGA,170025,4359.33884,N,11218.7914,W,2,19,0.6,1569.79,M,-17,M,,*63','$GPRMC,170025,A,4359.33884,N,11218.7914,W,2.1,277.3,60722,,,D*74'
35693,7/6/2022,00:25.1,43.98898058,-112.3131914,52917.382,1440,277.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35694,7/6/2022,00:25.2,43.9889805,-112.3131927,52916.545,1465,277.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35695,7/6/2022,00:25.3,43.98898042,-112.3131941,52918.015,1465,277.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35696,7/6/2022,00:25.4,43.98898033,-112.3131955,52916.819,1455,278,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35697,7/6/2022,00:25.5,43.98898025,-112.3131968,52915.302,1465,278.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35698,7/6/2022,00:25.6,43.98898017,-112.3131982,52914.715,1477,278.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35699,7/6/2022,00:25.7,43.98898008,-112.3131996,52913.615,1472,278.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35700,7/6/2022,00:25.8,43.98898,-112.3132009,52913.507,1472,278.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35701,7/6/2022,00:25.9,43.98897992,-112.3132023,52916.114,1470,278.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35702,7/6/2022,00:26.0,43.98897983,-112.3132037,52918.339,1467,279.1,G,0.6,2,19,1569.68,-17,2,0, ,D,'$GPGGA,170026,4359.33879,N,11218.79222,W,2,19,0.6,1569.68,M,-17,M,,*65','$GPRMC,170026,A,4359.33879,N,11218.79222,W,2,279.1,60722,,,D*7F'
35703,7/6/2022,00:26.1,43.98898032,-112.3132047,52922.309,1462,279.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35704,7/6/2022,00:26.2,43.9889808,-112.3132058,52923.362,1460,279.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35705,7/6/2022,00:26.3,43.98898128,-112.3132069,52924.689,1462,279.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35706,7/6/2022,00:26.4,43.98898177,-112.3132079,52925.814,1455,279.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35707,7/6/2022,00:26.5,43.98898225,-112.313209,52926.556,1445,280.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35708,7/6/2022,00:26.6,43.98898273,-112.3132101,52926.734,1462,280.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35709,7/6/2022,00:26.7,43.98898322,-112.3132111,52925.659,1460,280.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35710,7/6/2022,00:26.8,43.9889837,-112.3132122,52922.166,1460,280.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35711,7/6/2022,00:26.9,43.98898418,-112.3132133,52923.11,1462,281,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35712,7/6/2022,00:27.0,43.98898467,-112.3132143,52925.957,1455,281.2,G,0.6,2,19,1569.81,-17,2,0, ,D,'$GPGGA,170027,4359.33908,N,11218.79286,W,2,19,0.6,1569.81,M,-17,M,,*6A','$GPRMC,170027,A,4359.33908,N,11218.79286,W,2,281.2,60722,,,D*73'
35713,7/6/2022,00:27.1,43.98898478,-112.3132155,52931.578,1445,280.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35714,7/6/2022,00:27.2,43.9889849,-112.3132166,52935.873,1443,279.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35715,7/6/2022,00:27.3,43.98898502,-112.3132177,52939.316,1448,278.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35716,7/6/2022,00:27.4,43.98898513,-112.3132189,52942.711,1418,278.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35717,7/6/2022,00:27.5,43.98898525,-112.31322,52944.688,1411,277.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
